Rep	Year	RepSeason	x	y	Species	NInd	Nfemales_stage1	Nmales_stage1	NJuvFemales	NJuvMales
0	4	0	18	17	0	13	7	6	24	27
0	4	0	19	17	0	11	10	1	26	21
0	4	0	0	16	0	18	7	11	24	17
0	4	0	1	16	0	12	5	7	20	19
0	4	0	2	16	0	20	11	9	33	27
0	4	0	3	16	0	14	5	9	19	13
0	4	0	4	16	0	13	8	5	27	21
0	4	0	5	16	0	15	8	7	25	25
0	4	0	6	16	0	19	12	7	50	35
0	4	0	7	16	0	9	3	6	7	14
0	4	0	8	16	0	10	4	6	12	12
0	4	0	9	16	0	16	10	6	28	31
0	4	0	10	16	0	10	8	2	27	26
0	4	0	11	16	0	11	8	3	20	28
0	4	0	12	16	0	14	6	8	14	11
0	4	0	13	16	0	10	7	3	22	22
0	4	0	14	16	0	16	5	11	16	18
0	4	0	15	16	0	15	3	12	13	12
0	4	0	16	16	0	14	7	7	18	20
0	4	0	17	16	0	16	11	5	26	25
0	4	0	18	16	0	13	5	8	12	18
0	4	0	19	16	0	8	4	4	16	11
0	4	0	0	15	0	12	6	6	23	26
0	4	0	1	15	0	11	9	2	24	25
0	4	0	2	15	0	16	10	6	27	28
0	4	0	3	15	0	10	7	3	31	19
0	4	0	4	15	0	11	7	4	28	26
0	4	0	5	15	0	14	7	7	18	28
0	4	0	6	15	0	8	2	6	3	3
0	4	0	7	15	0	14	8	6	25	31
0	4	0	8	15	0	13	6	7	15	19
0	4	0	9	15	0	15	3	12	12	11
0	4	0	10	15	0	16	10	6	30	39
0	4	0	11	15	0	14	7	7	19	15
0	4	0	12	15	0	9	5	4	18	15
0	4	0	13	15	0	11	6	5	19	15
0	4	0	14	15	0	16	5	11	16	10
0	4	0	15	15	0	15	7	8	26	19
0	4	0	16	15	0	16	7	9	25	21
0	4	0	17	15	0	13	7	6	21	21
0	4	0	18	15	0	15	6	9	18	16
0	4	0	19	15	0	17	9	8	22	21
0	4	0	0	14	0	8	5	3	12	14
0	4	0	1	14	0	18	11	7	26	35
0	4	0	2	14	0	13	5	8	14	16
0	4	0	3	14	0	8	3	5	13	10
0	4	0	4	14	0	11	5	6	14	15
0	4	0	5	14	0	19	7	12	24	26
0	4	0	6	14	0	5	5	0	0	0
0	4	0	7	14	0	19	11	8	30	32
0	4	0	8	14	0	17	8	9	28	19
0	4	0	9	14	0	17	11	6	35	21
0	4	0	10	14	0	17	5	12	19	14
0	4	0	11	14	0	21	6	15	14	19
0	4	0	12	14	0	16	7	9	27	21
0	4	0	13	14	0	16	5	11	17	10
0	4	0	14	14	0	12	5	7	8	14
0	4	0	15	14	0	12	2	10	2	8
0	4	0	16	14	0	12	4	8	9	12
0	4	0	17	14	0	14	9	5	32	24
0	4	0	18	14	0	15	11	4	35	39
0	4	0	19	14	0	9	4	5	13	18
0	4	0	0	13	0	10	3	7	9	8
0	4	0	1	13	0	17	11	6	36	34
0	4	0	2	13	0	11	6	5	21	20
0	4	0	3	13	0	14	8	6	24	22
0	4	0	4	13	0	12	8	4	15	20
0	4	0	5	13	0	19	11	8	45	31
0	4	0	6	13	0	16	6	10	14	22
0	4	0	7	13	0	13	7	6	15	16
0	4	0	8	13	0	15	7	8	20	31
0	4	0	9	13	0	13	7	6	22	23
0	4	0	10	13	0	12	5	7	18	16
0	4	0	11	13	0	10	4	6	16	12
0	4	0	12	13	0	20	9	11	26	31
0	4	0	13	13	0	15	10	5	28	38
0	4	0	14	13	0	19	12	7	30	28
0	4	0	15	13	0	14	8	6	34	18
0	4	0	16	13	0	13	9	4	29	26
0	4	0	17	13	0	9	4	5	11	17
0	4	0	18	13	0	13	8	5	22	18
0	4	0	19	13	0	13	8	5	25	25
0	4	0	0	12	0	14	7	7	20	18
0	4	0	1	12	0	6	5	1	18	15
0	4	0	2	12	0	17	10	7	33	37
0	4	0	3	12	0	20	13	7	37	36
0	4	0	4	12	0	18	12	6	36	37
0	4	0	5	12	0	21	13	8	40	35
0	4	0	6	12	0	8	3	5	7	10
0	4	0	7	12	0	15	9	6	26	22
0	4	0	8	12	0	15	6	9	15	19
0	4	0	9	12	0	12	5	7	14	24
0	4	0	10	12	0	8	4	4	10	17
0	4	0	11	12	0	8	6	2	22	14
0	4	0	12	12	0	12	6	6	13	19
0	4	0	13	12	0	10	6	4	13	16
0	4	0	14	12	0	13	8	5	21	20
0	4	0	15	12	0	15	7	8	20	19
0	4	0	16	12	0	6	4	2	13	11
0	4	0	17	12	0	17	9	8	28	29
0	4	0	18	12	0	6	4	2	12	9
0	4	0	19	12	0	8	3	5	4	9
0	4	0	0	11	0	16	7	9	18	20
0	4	0	1	11	0	11	5	6	16	8
0	4	0	2	11	0	16	7	9	16	22
0	4	0	3	11	0	12	7	5	23	16
0	4	0	4	11	0	12	4	8	12	14
0	4	0	5	11	0	10	5	5	20	11
0	4	0	6	11	0	10	2	8	8	3
0	4	0	7	11	0	18	8	10	30	23
0	4	0	8	11	0	15	8	7	23	24
0	4	0	9	11	0	25	16	9	35	44
0	4	0	10	11	0	15	8	7	24	26
0	4	0	11	11	0	13	5	8	20	16
0	4	0	12	11	0	13	4	9	15	18
0	4	0	13	11	0	19	8	11	22	21
0	4	0	14	11	0	7	4	3	9	10
0	4	0	15	11	0	15	6	9	18	15
0	4	0	16	11	0	15	7	8	16	29
0	4	0	17	11	0	12	8	4	17	19
0	4	0	18	11	0	12	5	7	16	20
0	4	0	19	11	0	23	12	11	34	39
0	4	0	0	10	0	9	5	4	16	14
0	4	0	1	10	0	12	8	4	27	16
0	4	0	2	10	0	15	8	7	18	20
0	4	0	3	10	0	17	11	6	33	39
0	4	0	4	10	0	13	2	11	11	4
0	4	0	5	10	0	14	5	9	21	18
0	4	0	6	10	0	16	7	9	20	20
0	4	0	7	10	0	10	6	4	15	20
0	4	0	8	10	0	10	3	7	8	8
0	4	0	9	10	0	7	3	4	11	9
0	4	0	10	10	0	12	5	7	16	15
0	4	0	11	10	0	15	7	8	19	26
0	4	0	12	10	0	14	6	8	19	11
0	4	0	13	10	0	16	7	9	20	24
0	4	0	14	10	0	18	11	7	36	38
0	4	0	15	10	0	12	6	6	21	25
0	4	0	16	10	0	17	12	5	44	41
0	4	0	17	10	0	11	5	6	13	18
0	4	0	18	10	0	13	7	6	31	20
0	4	0	19	10	0	12	9	3	19	24
0	4	0	0	9	0	12	7	5	19	25
0	4	0	1	9	0	12	9	3	25	34
0	4	0	2	9	0	7	6	1	14	18
0	4	0	3	9	0	11	6	5	14	22
0	4	0	4	9	0	11	6	5	17	24
0	4	0	5	9	0	13	7	6	16	26
0	4	0	6	9	0	16	6	10	19	21
0	4	0	7	9	0	17	9	8	24	25
0	4	0	8	9	0	6	4	2	9	9
0	4	0	9	9	0	24	11	13	29	22
0	4	0	10	9	0	13	5	8	12	10
0	4	0	11	9	0	13	7	6	18	18
0	4	0	12	9	0	20	8	12	27	18
0	4	0	13	9	0	16	10	6	34	29
0	4	0	14	9	0	10	3	7	9	13
0	4	0	15	9	0	13	9	4	35	33
0	4	0	16	9	0	15	11	4	29	49
0	4	0	17	9	0	15	9	6	25	34
0	4	0	18	9	0	14	7	7	16	29
0	4	0	19	9	0	7	1	6	1	4
0	4	0	0	8	0	12	3	9	5	10
0	4	0	1	8	0	18	8	10	22	22
0	4	0	2	8	0	15	9	6	30	26
0	4	0	3	8	0	20	8	12	31	19
0	4	0	4	8	0	17	7	10	12	16
0	4	0	5	8	0	10	6	4	19	17
0	4	0	6	8	0	12	6	6	19	19
0	4	0	7	8	0	12	4	8	14	26
0	4	0	8	8	0	10	6	4	28	17
0	4	0	9	8	0	9	3	6	4	11
0	4	0	10	8	0	16	7	9	17	26
0	4	0	11	8	0	13	6	7	15	26
0	4	0	12	8	0	10	6	4	17	16
0	4	0	13	8	0	20	9	11	28	26
0	4	0	14	8	0	18	12	6	33	35
0	4	0	15	8	0	12	2	10	7	6
0	4	0	16	8	0	8	4	4	16	18
0	4	0	17	8	0	10	4	6	12	11
0	4	0	18	8	0	14	8	6	16	25
0	4	0	19	8	0	14	8	6	25	24
0	4	0	0	7	0	14	11	3	32	39
0	4	0	1	7	0	17	9	8	22	22
0	4	0	2	7	0	9	7	2	23	18
0	4	0	3	7	0	14	9	5	27	29
0	4	0	4	7	0	7	5	2	17	14
0	4	0	5	7	0	17	7	10	20	22
0	4	0	6	7	0	7	2	5	11	7
0	4	0	7	7	0	9	2	7	6	7
0	4	0	8	7	0	17	12	5	30	39
0	4	0	9	7	0	9	3	6	11	6
0	4	0	10	7	0	9	4	5	13	9
0	4	0	11	7	0	12	6	6	20	20
0	4	0	12	7	0	12	8	4	29	17
0	4	0	13	7	0	10	7	3	23	16
0	4	0	14	7	0	11	5	6	16	16
0	4	0	15	7	0	13	9	4	27	29
0	4	0	16	7	0	18	12	6	43	43
0	4	0	17	7	0	15	7	8	26	22
0	4	0	18	7	0	16	7	9	16	18
0	4	0	19	7	0	17	9	8	42	32
0	4	0	0	6	0	10	4	6	13	12
0	4	0	1	6	0	21	11	10	42	36
0	4	0	2	6	0	23	12	11	41	37
0	4	0	3	6	0	21	8	13	18	26
0	4	0	4	6	0	11	7	4	22	13
0	4	0	5	6	0	8	2	6	12	4
0	4	0	6	6	0	15	8	7	23	16
0	4	0	7	6	0	11	6	5	16	17
0	4	0	8	6	0	13	6	7	21	16
0	4	0	9	6	0	12	4	8	9	17
0	4	0	10	6	0	11	5	6	20	19
0	4	0	11	6	0	9	6	3	15	18
0	4	0	12	6	0	11	8	3	23	28
0	4	0	13	6	0	14	8	6	23	25
0	4	0	14	6	0	15	7	8	18	19
0	4	0	15	6	0	16	7	9	24	25
0	4	0	16	6	0	15	7	8	17	24
0	4	0	17	6	0	15	8	7	28	27
0	4	0	18	6	0	16	11	5	30	26
0	4	0	19	6	0	9	3	6	13	10
0	4	0	0	5	0	20	10	10	35	34
0	4	0	1	5	0	24	13	11	34	46
0	4	0	2	5	0	20	11	9	45	39
0	4	0	3	5	0	25	7	18	27	26
0	4	0	4	5	0	14	8	6	25	27
0	4	0	5	5	0	11	4	7	10	17
0	4	0	6	5	0	19	16	3	48	40
0	4	0	7	5	0	17	6	11	25	22
0	4	0	8	5	0	18	9	9	29	27
0	4	0	9	5	0	17	8	9	36	26
0	4	0	10	5	0	14	10	4	31	33
0	4	0	11	5	0	13	7	6	23	26
0	4	0	12	5	0	15	7	8	13	24
0	4	0	13	5	0	18	8	10	20	29
0	4	0	14	5	0	17	9	8	18	35
0	4	0	15	5	0	14	6	8	17	16
0	4	0	16	5	0	16	12	4	46	42
0	4	0	17	5	0	14	7	7	14	20
0	4	0	18	5	0	14	5	9	14	17
0	4	0	19	5	0	12	6	6	18	17
0	4	0	0	4	0	20	6	14	14	16
0	4	0	1	4	0	13	10	3	26	26
0	4	0	2	4	0	27	13	14	41	33
0	4	0	3	4	0	7	3	4	9	7
0	4	0	4	4	0	14	6	8	16	13
0	4	0	5	4	0	10	3	7	6	7
0	4	0	6	4	0	15	4	11	11	10
0	4	0	7	4	0	16	4	12	11	10
0	4	0	8	4	0	16	7	9	19	23
0	4	0	9	4	0	20	7	13	24	24
0	4	0	10	4	0	17	13	4	34	32
0	4	0	11	4	0	17	8	9	14	32
0	4	0	12	4	0	19	13	6	30	34
0	4	0	13	4	0	12	6	6	16	18
0	4	0	14	4	0	15	5	10	19	13
0	4	0	15	4	0	11	8	3	29	28
0	4	0	16	4	0	17	8	9	17	22
0	4	0	17	4	0	7	2	5	4	4
0	4	0	18	4	0	9	6	3	19	20
0	4	0	19	4	0	12	5	7	11	21
0	4	0	0	3	0	20	12	8	37	26
0	4	0	1	3	0	10	5	5	7	16
0	4	0	2	3	0	12	6	6	19	13
0	4	0	3	3	0	19	10	9	20	26
0	4	0	4	3	0	12	4	8	6	11
0	4	0	5	3	0	18	11	7	30	26
0	4	0	6	3	0	19	9	10	33	44
0	4	0	7	3	0	12	6	6	18	23
0	4	0	8	3	0	10	3	7	8	4
0	4	0	9	3	0	9	2	7	7	3
0	4	0	10	3	0	7	3	4	10	17
0	4	0	11	3	0	21	8	13	20	28
0	4	0	12	3	0	11	4	7	5	17
0	4	0	13	3	0	13	6	7	12	23
0	4	0	14	3	0	3	3	0	0	0
0	4	0	15	3	0	14	6	8	15	21
0	4	0	16	3	0	7	5	2	19	13
0	4	0	17	3	0	9	6	3	13	13
0	4	0	18	3	0	9	4	5	12	10
0	4	0	19	3	0	11	6	5	14	21
0	4	0	0	2	0	11	4	7	11	14
0	4	0	1	2	0	17	7	10	30	19
0	4	0	2	2	0	9	3	6	14	5
0	4	0	3	2	0	14	9	5	35	27
0	4	0	4	2	0	14	7	7	18	27
0	4	0	5	2	0	10	6	4	16	16
0	4	0	6	2	0	14	6	8	23	13
0	4	0	7	2	0	12	6	6	17	19
0	4	0	8	2	0	13	8	5	20	26
0	4	0	9	2	0	17	8	9	24	22
0	4	0	10	2	0	14	6	8	18	22
0	4	0	11	2	0	11	8	3	25	18
0	4	0	12	2	0	12	7	5	16	19
0	4	0	13	2	0	16	8	8	27	25
0	4	0	14	2	0	11	6	5	18	19
0	4	0	15	2	0	17	9	8	29	21
0	4	0	16	2	0	10	4	6	13	8
0	4	0	17	2	0	11	4	7	11	11
0	4	0	18	2	0	13	7	6	23	16
0	4	0	19	2	0	6	2	4	10	3
0	4	0	0	1	0	15	6	9	13	15
0	4	0	1	1	0	8	4	4	10	12
0	4	0	2	1	0	13	8	5	20	29
0	4	0	3	1	0	14	5	9	15	9
0	4	0	4	1	0	12	9	3	19	19
0	4	0	5	1	0	17	10	7	36	29
0	4	0	6	1	0	11	8	3	26	25
0	4	0	7	1	0	10	2	8	2	6
0	4	0	8	1	0	17	11	6	30	28
0	4	0	9	1	0	17	10	7	25	37
0	4	0	10	1	0	17	9	8	28	26
0	4	0	11	1	0	13	6	7	23	18
0	4	0	12	1	0	12	6	6	15	20
0	4	0	13	1	0	11	3	8	4	8
0	4	0	14	1	0	10	4	6	10	10
0	4	0	15	1	0	17	12	5	30	28
0	4	0	16	1	0	17	7	10	20	19
0	4	0	17	1	0	18	6	12	20	17
0	4	0	18	1	0	15	6	9	27	17
0	4	0	19	1	0	16	8	8	26	24
0	4	0	0	0	0	11	3	8	17	11
0	4	0	1	0	0	11	7	4	22	21
0	4	0	2	0	0	11	4	7	14	13
0	4	0	3	0	0	12	6	6	19	11
0	4	0	4	0	0	10	6	4	18	15
0	4	0	5	0	0	7	3	4	5	7
0	4	0	6	0	0	12	5	7	15	20
0	4	0	7	0	0	15	7	8	26	16
0	4	0	8	0	0	9	3	6	8	5
0	4	0	9	0	0	17	6	11	23	15
0	4	0	10	0	0	15	7	8	29	10
0	4	0	11	0	0	16	8	8	34	20
0	4	0	12	0	0	9	2	7	8	2
0	4	0	13	0	0	11	8	3	26	20
0	4	0	14	0	0	14	6	8	13	10
0	4	0	15	0	0	8	3	5	14	12
0	4	0	16	0	0	14	8	6	25	24
0	4	0	17	0	0	14	7	7	24	26
0	4	0	18	0	0	14	5	9	18	18
0	4	0	19	0	0	16	8	8	24	25
0	5	0	0	19	0	13	7	6	0	0
0	5	0	1	19	0	0	0	0	0	0
0	5	0	2	19	0	0	0	0	0	0
0	5	0	3	19	0	25	16	9	0	0
0	5	0	4	19	0	31	15	16	0	0
0	5	0	5	19	0	22	15	7	0	0
0	5	0	6	19	0	35	19	16	0	0
0	5	0	7	19	0	0	0	0	0	0
0	5	0	8	19	0	0	0	0	0	0
0	5	0	9	19	0	0	0	0	0	0
0	5	0	10	19	0	0	0	0	0	0
0	5	0	11	19	0	0	0	0	0	0
0	5	0	12	19	0	0	0	0	0	0
0	5	0	13	19	0	0	0	0	0	0
0	5	0	14	19	0	0	0	0	0	0
0	5	0	15	19	0	0	0	0	0	0
0	5	0	16	19	0	0	0	0	0	0
0	5	0	17	19	0	0	0	0	0	0
0	5	0	18	19	0	0	0	0	0	0
0	5	0	19	19	0	0	0	0	0	0
0	5	0	0	18	0	0	0	0	0	0
0	5	0	1	18	0	0	0	0	0	0
0	5	0	2	18	0	1	1	0	0	0
0	5	0	3	18	0	24	15	9	0	0
0	5	0	4	18	0	23	10	13	0	0
0	5	0	5	18	0	18	7	11	0	0
0	5	0	6	18	0	26	17	9	0	0
0	5	0	7	18	0	0	0	0	0	0
0	5	0	8	18	0	0	0	0	0	0
0	5	0	9	18	0	0	0	0	0	0
0	5	0	10	18	0	0	0	0	0	0
0	5	0	11	18	0	0	0	0	0	0
0	5	0	12	18	0	2	2	0	0	0
0	5	0	13	18	0	0	0	0	0	0
0	5	0	14	18	0	0	0	0	0	0
0	5	0	15	18	0	0	0	0	0	0
0	5	0	16	18	0	0	0	0	0	0
0	5	0	17	18	0	1	1	0	0	0
0	5	0	18	18	0	0	0	0	0	0
0	5	0	19	18	0	0	0	0	0	0
0	5	0	0	17	0	0	0	0	0	0
0	5	0	1	17	0	0	0	0	0	0
0	5	0	2	17	0	0	0	0	0	0
0	5	0	3	17	0	0	0	0	0	0
0	5	0	4	17	0	26	10	16	0	0
0	5	0	5	17	0	26	13	13	0	0
0	5	0	6	17	0	21	12	9	0	0
0	5	0	7	17	0	0	0	0	0	0
0	5	0	8	17	0	0	0	0	0	0
0	5	0	9	17	0	0	0	0	0	0
0	5	0	10	17	0	0	0	0	0	0
0	5	0	11	17	0	0	0	0	0	0
0	5	0	12	17	0	1	1	0	0	0
0	5	0	13	17	0	0	0	0	0	0
0	5	0	14	17	0	3	1	2	0	0
0	5	0	15	17	0	0	0	0	0	0
0	5	0	16	17	0	0	0	0	0	0
0	5	0	17	17	0	0	0	0	0	0
0	5	0	18	17	0	0	0	0	0	0
0	5	0	19	17	0	0	0	0	0	0
0	5	0	0	16	0	0	0	0	0	0
0	5	0	1	16	0	0	0	0	0	0
0	5	0	2	16	0	0	0	0	0	0
0	5	0	3	16	0	1	1	0	0	0
0	5	0	4	16	0	0	0	0	0	0
0	5	0	5	16	0	0	0	0	0	0
0	5	0	6	16	0	0	0	0	0	0
0	5	0	7	16	0	0	0	0	0	0
0	5	0	8	16	0	1	0	1	0	0
0	5	0	9	16	0	29	17	12	0	0
0	5	0	10	16	0	0	0	0	0	0
0	5	0	11	16	0	0	0	0	0	0
0	5	0	12	16	0	0	0	0	0	0
0	5	0	13	16	0	0	0	0	0	0
0	5	0	14	16	0	0	0	0	0	0
0	5	0	15	16	0	0	0	0	0	0
0	5	0	16	16	0	0	0	0	0	0
0	5	0	17	16	0	1	1	0	0	0
0	5	0	18	16	0	0	0	0	0	0
0	5	0	19	16	0	0	0	0	0	0
0	5	0	0	15	0	0	0	0	0	0
0	5	0	1	15	0	0	0	0	0	0
0	5	0	2	15	0	0	0	0	0	0
0	5	0	3	15	0	0	0	0	0	0
0	5	0	4	15	0	0	0	0	0	0
0	5	0	5	15	0	0	0	0	0	0
0	5	0	6	15	0	0	0	0	0	0
0	5	0	7	15	0	0	0	0	0	0
0	5	0	8	15	0	0	0	0	0	0
0	5	0	9	15	0	0	0	0	0	0
0	5	0	10	15	0	0	0	0	0	0
0	5	0	11	15	0	0	0	0	0	0
0	5	0	12	15	0	1	0	1	0	0
0	5	0	13	15	0	0	0	0	0	0
0	5	0	14	15	0	0	0	0	0	0
0	5	0	15	15	0	0	0	0	0	0
0	5	0	16	15	0	0	0	0	0	0
0	5	0	17	15	0	0	0	0	0	0
0	5	0	18	15	0	0	0	0	0	0
0	5	0	19	15	0	0	0	0	0	0
0	5	0	0	14	0	0	0	0	0	0
0	5	0	1	14	0	0	0	0	0	0
0	5	0	2	14	0	0	0	0	0	0
0	5	0	3	14	0	1	0	1	0	0
0	5	0	4	14	0	0	0	0	0	0
0	5	0	5	14	0	0	0	0	0	0
0	5	0	6	14	0	1	0	1	0	0
0	5	0	7	14	0	0	0	0	0	0
0	5	0	8	14	0	0	0	0	0	0
0	5	0	9	14	0	0	0	0	0	0
0	5	0	10	14	0	0	0	0	0	0
0	5	0	11	14	0	0	0	0	0	0
0	5	0	12	14	0	0	0	0	0	0
0	5	0	13	14	0	0	0	0	0	0
0	5	0	14	14	0	0	0	0	0	0
0	5	0	15	14	0	0	0	0	0	0
0	5	0	16	14	0	0	0	0	0	0
0	5	0	17	14	0	0	0	0	0	0
0	5	0	18	14	0	0	0	0	0	0
0	5	0	19	14	0	0	0	0	0	0
0	5	0	0	13	0	0	0	0	0	0
0	5	0	1	13	0	0	0	0	0	0
0	5	0	2	13	0	0	0	0	0	0
0	5	0	3	13	0	0	0	0	0	0
0	5	0	4	13	0	0	0	0	0	0
0	5	0	5	13	0	0	0	0	0	0
0	5	0	6	13	0	0	0	0	0	0
0	5	0	7	13	0	0	0	0	0	0
0	5	0	8	13	0	0	0	0	0	0
0	5	0	9	13	0	0	0	0	0	0
0	5	0	10	13	0	0	0	0	0	0
0	5	0	11	13	0	0	0	0	0	0
0	5	0	12	13	0	0	0	0	0	0
0	5	0	13	13	0	0	0	0	0	0
0	5	0	14	13	0	0	0	0	0	0
0	5	0	15	13	0	0	0	0	0	0
0	5	0	16	13	0	0	0	0	0	0
0	5	0	17	13	0	1	1	0	0	0
0	5	0	18	13	0	0	0	0	0	0
0	5	0	19	13	0	0	0	0	0	0
0	5	0	0	12	0	1	1	0	0	0
0	5	0	1	12	0	0	0	0	0	0
0	5	0	2	12	0	0	0	0	0	0
0	5	0	3	12	0	0	0	0	0	0
0	5	0	4	12	0	0	0	0	0	0
0	5	0	5	12	0	0	0	0	0	0
0	5	0	6	12	0	1	0	1	0	0
0	5	0	7	12	0	0	0	0	0	0
0	5	0	8	12	0	0	0	0	0	0
0	5	0	9	12	0	0	0	0	0	0
0	5	0	10	12	0	1	0	1	0	0
0	5	0	11	12	0	1	1	0	0	0
0	5	0	12	12	0	0	0	0	0	0
0	5	0	13	12	0	0	0	0	0	0
0	5	0	14	12	0	0	0	0	0	0
0	5	0	15	12	0	0	0	0	0	0
0	5	0	16	12	0	2	1	1	0	0
0	5	0	17	12	0	0	0	0	0	0
0	5	0	18	12	0	0	0	0	0	0
0	5	0	19	12	0	1	1	0	0	0
0	5	0	0	11	0	0	0	0	0	0
0	5	0	1	11	0	1	0	1	0	0
0	5	0	2	11	0	0	0	0	0	0
0	5	0	3	11	0	0	0	0	0	0
0	5	0	4	11	0	1	1	0	0	0
0	5	0	5	11	0	0	0	0	0	0
0	5	0	6	11	0	0	0	0	0	0
0	5	0	7	11	0	0	0	0	0	0
0	5	0	8	11	0	0	0	0	0	0
0	5	0	9	11	0	0	0	0	0	0
0	5	0	10	11	0	0	0	0	0	0
0	5	0	11	11	0	0	0	0	0	0
0	5	0	12	11	0	0	0	0	0	0
0	5	0	13	11	0	0	0	0	0	0
0	5	0	14	11	0	0	0	0	0	0
0	5	0	15	11	0	0	0	0	0	0
0	5	0	16	11	0	0	0	0	0	0
0	5	0	17	11	0	0	0	0	0	0
0	5	0	18	11	0	0	0	0	0	0
0	5	0	19	11	0	0	0	0	0	0
0	5	0	0	10	0	0	0	0	0	0
0	5	0	1	10	0	0	0	0	0	0
0	5	0	2	10	0	0	0	0	0	0
0	5	0	3	10	0	0	0	0	0	0
0	5	0	4	10	0	0	0	0	0	0
0	5	0	5	10	0	0	0	0	0	0
0	5	0	6	10	0	0	0	0	0	0
0	5	0	7	10	0	0	0	0	0	0
0	5	0	8	10	0	0	0	0	0	0
0	5	0	9	10	0	0	0	0	0	0
0	5	0	10	10	0	1	1	0	0	0
0	5	0	11	10	0	0	0	0	0	0
0	5	0	12	10	0	0	0	0	0	0
0	5	0	13	10	0	0	0	0	0	0
0	5	0	14	10	0	0	0	0	0	0
0	5	0	15	10	0	0	0	0	0	0
0	5	0	16	10	0	0	0	0	0	0
0	5	0	17	10	0	0	0	0	0	0
0	5	0	18	10	0	0	0	0	0	0
0	5	0	19	10	0	0	0	0	0	0
0	5	0	0	9	0	0	0	0	0	0
0	5	0	1	9	0	0	0	0	0	0
0	5	0	2	9	0	0	0	0	0	0
0	5	0	3	9	0	0	0	0	0	0
0	5	0	4	9	0	0	0	0	0	0
0	5	0	5	9	0	0	0	0	0	0
0	5	0	6	9	0	0	0	0	0	0
0	5	0	7	9	0	0	0	0	0	0
0	5	0	8	9	0	0	0	0	0	0
0	5	0	9	9	0	0	0	0	0	0
0	5	0	10	9	0	0	0	0	0	0
0	5	0	11	9	0	0	0	0	0	0
0	5	0	12	9	0	0	0	0	0	0
0	5	0	13	9	0	0	0	0	0	0
0	5	0	14	9	0	0	0	0	0	0
0	5	0	15	9	0	0	0	0	0	0
0	5	0	16	9	0	1	1	0	0	0
0	5	0	17	9	0	0	0	0	0	0
0	5	0	18	9	0	0	0	0	0	0
0	5	0	19	9	0	2	1	1	0	0
0	5	0	0	8	0	0	0	0	0	0
0	5	0	1	8	0	0	0	0	0	0
0	5	0	2	8	0	0	0	0	0	0
0	5	0	3	8	0	0	0	0	0	0
0	5	0	4	8	0	0	0	0	0	0
0	5	0	5	8	0	16	11	5	0	0
0	5	0	6	8	0	15	6	9	0	0
0	5	0	7	8	0	20	11	9	0	0
0	5	0	8	8	0	0	0	0	0	0
0	5	0	9	8	0	0	0	0	0	0
0	5	0	10	8	0	0	0	0	0	0
0	5	0	11	8	0	0	0	0	0	0
0	5	0	12	8	0	0	0	0	0	0
0	5	0	13	8	0	0	0	0	0	0
0	5	0	14	8	0	0	0	0	0	0
0	5	0	15	8	0	0	0	0	0	0
0	5	0	16	8	0	0	0	0	0	0
0	5	0	17	8	0	1	0	1	0	0
0	5	0	18	8	0	0	0	0	0	0
0	5	0	19	8	0	0	0	0	0	0
0	5	0	0	7	0	0	0	0	0	0
0	5	0	1	7	0	0	0	0	0	0
0	5	0	2	7	0	0	0	0	0	0
0	5	0	3	7	0	31	15	16	0	0
0	5	0	4	7	0	0	0	0	0	0
0	5	0	5	7	0	15	4	11	0	0
0	5	0	6	7	0	12	6	6	0	0
0	5	0	7	7	0	8	4	4	0	0
0	5	0	8	7	0	0	0	0	0	0
0	5	0	9	7	0	1	0	1	0	0
0	5	0	10	7	0	2	1	1	0	0
0	5	0	11	7	0	0	0	0	0	0
0	5	0	12	7	0	0	0	0	0	0
0	5	0	13	7	0	0	0	0	0	0
0	5	0	14	7	0	0	0	0	0	0
0	5	0	15	7	0	0	0	0	0	0
0	5	0	16	7	0	0	0	0	0	0
0	5	0	17	7	0	0	0	0	0	0
0	5	0	18	7	0	0	0	0	0	0
0	5	0	19	7	0	0	0	0	0	0
0	5	0	0	6	0	1	1	0	0	0
0	5	0	1	6	0	28	14	14	0	0
0	5	0	2	6	0	28	15	13	0	0
0	5	0	3	6	0	19	8	11	0	0
0	5	0	4	6	0	1	1	0	0	0
0	5	0	5	6	0	2	2	0	0	0
0	5	0	6	6	0	0	0	0	0	0
0	5	0	7	6	0	0	0	0	0	0
0	5	0	8	6	0	0	0	0	0	0
0	5	0	9	6	0	0	0	0	0	0
0	5	0	10	6	0	0	0	0	0	0
0	5	0	11	6	0	1	0	1	0	0
0	5	0	12	6	0	0	0	0	0	0
0	5	0	13	6	0	0	0	0	0	0
0	5	0	14	6	0	0	0	0	0	0
0	5	0	15	6	0	0	0	0	0	0
0	5	0	16	6	0	0	0	0	0	0
0	5	0	17	6	0	0	0	0	0	0
0	5	0	18	6	0	0	0	0	0	0
0	5	0	19	6	0	0	0	0	0	0
0	5	0	0	5	0	0	0	0	0	0
0	5	0	1	5	0	29	11	18	0	0
0	5	0	2	5	0	28	19	9	0	0
0	5	0	3	5	0	24	10	14	0	0
0	5	0	4	5	0	0	0	0	0	0
0	5	0	5	5	0	1	1	0	0	0
0	5	0	6	5	0	0	0	0	0	0
0	5	0	7	5	0	0	0	0	0	0
0	5	0	8	5	0	0	0	0	0	0
0	5	0	9	5	0	0	0	0	0	0
0	5	0	10	5	0	0	0	0	0	0
